author_id,created_at,id,lang,retweet_count,text,sinal
60654156,2022-08-08T00:48:24Z,"1,56E+18",pt,97,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…,
"1,52E+18",2022-08-08T00:48:23Z,"1,56E+18",pt,91,RT @giovanicherini              º     \n\n#DebateNaBandRS…,
"1,43E+18",2022-08-08T00:48:22Z,"1,56E+18",pt,1,Petista fala Lula\nBolsonarista fala Bolsonaro\nArgenta fala apenas da Beira Rio Calçados \n\nNenhum deles fala RS\n\nSó o Eduardo Leite e Bogo conseguem apresentar um bom nível\n\n#DebateNaBandRS,
"1,30E+18",2022-08-08T00:48:22Z,"1,56E+18",und,0,🤡 #DebateNaBandRS  ,
"1,31E+18",2022-08-08T00:48:20Z,"1,56E+18",pt,0,@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ além de deixar professores sem reposição salarial\n\nAcaba o primeiro bloco #DebateNaBandRS  Como um café com leite frio,
132576896,2022-08-08T00:48:20Z,"1,56E+18",pt,1,RT @davidalmansa Heize mais perdido não tem Onixy só fala bozo e defende o indefensável Leite na defensiva e perdido Dobradinha neol…,
20342355,2022-08-08T00:48:17Z,"1,56E+18",pt,0,@EdegarPretto mostrando quem é quem nessa eleição\n#LulaOlivioEdegarRuas \n#DebateNaBandRS ,
88671665,2022-08-08T00:48:17Z,"1,56E+18",pt,21,RT @mariadorosario Importante fala \n@EdegarPretto\n agora #DebateNaBandRS sobre alimentação das nossas crianças e adolescentes nas…,
60654156,2022-08-08T00:48:16Z,"1,56E+18",pt,2,RT @alexhaubrich O #DebateNaBandRS mostrando o óbvio @EdegarPretto é o único candidato que pode devolver o RS para o povo gaúcho  com di…,
165254874,2022-08-08T00:48:14Z,"1,56E+18",pt,2,Frente da Esperança  Nosso próximo governador Edegar Pretto #DebateNaBandRS\n#EdegarPrettoGovernador\n#OlívioSenador\n#LulaPresidente \n#LulaOlivioPrettoRuas ,
"1,40E+18",2022-08-08T00:48:13Z,"1,56E+18",pt,0,"80 das Escolas Públicas RS estão sem banheiro ou com banheiros que não funcionam"" denuncia Edegar Pretto Eu não acredito que os Gaúchos e Gaúchas de coragem queiram manter o Leite Governo #LulaOlivioPrettoRuas #DebateNaBandRS",
51242080,2022-08-08T00:48:08Z,"1,56E+18",pt,18,RT @JulianaBrizola Leite vendeu CEEE por R 100 mil e nossa população sente consequências cada vento mais forte Vieira defende o p…,
39784513,2022-08-08T00:48:08Z,"1,56E+18",it,0,@EduardoLeite_ rato,
69997595,2022-08-08T00:48:07Z,"1,56E+18",qme,2,#DebateNaBandRS ,
132576896,2022-08-08T00:48:07Z,"1,56E+18",pt,1,RT @jlzasso Cara o Edegar Pretto tá muito bem nesse debate #DebateNaBandRS,
"1,42E+18",2022-08-08T00:48:05Z,"1,56E+18",pt,8,RT @PompeodeMattos O #DebateNaBandRS está mais parecendo um fraterno encontro entre neoliberais e filhotes da ditadura – como dizia o Dr…,
"9,32E+17",2022-08-08T00:48:05Z,"1,56E+18",pt,0,#DebateNaBandRS Acompanhando o debate até parece que Heinze e Onix não apoiaram Leite na sua política de ajuste fiscal Nojo,
71378680,2022-08-08T00:48:03Z,"1,56E+18",pt,0,@ferreropedroo @mariadorosario @EdegarPretto Gado Vc sabe que nunca o comunismo  foi implantado Brasil,
51511508,2022-08-08T00:48:02Z,"1,56E+18",pt,0,Esse #DebateNaBandRS deveria ter regra básica de pelo menos os candidatos se manterem mesmo assunto\n\nUm pergunta sobre desenvolvimento o outro responde sobre o que quer \n\nBizarro,
"9,91E+17",2022-08-08T00:48:01Z,"1,56E+18",pt,5,RT @bandrs Resposta de Onyx Lorenzoni PL à pergunta inicial #DebateNaBand #DebateNaBandRS ,
68759158,2022-08-08T00:48:00Z,"1,56E+18",pt,24,RT @DedeLulista O Eduardo Leite finge se importar com mulheres Não adianta mentiroso #PalavraDeGaúcho é algo que só Edegar Pretto tem…,
45842171,2022-08-08T00:47:59Z,"1,56E+18",pt,0,Edegar tá muito bem Postura ótima\n\n#LulaOlivioEdegarRuas\n#DebateNaBandRS,
"1,53E+18",2022-08-08T00:47:58Z,"1,56E+18",pt,1,Grande fala @EdegarPretto\nsobre educação pública Ao contrário dos adversários que só falam em privatização da educação e como o deputado @TrzeciakDaniel partido @EduardoLeite_\nvotam junto com @jairbolsonaro na educação domiciliar #LulaOlivioPrettoRuas\n#DebateNaBandRS,
395011753,2022-08-08T00:47:58Z,"1,56E+18",pt,133,RT @EdegarPretto Sou o candidato presidente Lula RS Ao lado de Pedro Ruas e Olívio Dutra nós representamos uma frente de espera…,
"1,28E+18",2022-08-08T00:47:57Z,"1,56E+18",pt,0,@EdegarPretto tá arrasando #DebateNaBandRS ,
"1,42E+18",2022-08-08T00:47:56Z,"1,56E+18",pt,0,O Edegar falando Brizola ele que lave boca Pro petismo trabalhista só vale depois de morto\n#DebateNaBandRS,
"1,47E+18",2022-08-08T00:47:55Z,"1,56E+18",pt,0,Debate da Band RS Eduardo Leite mostra ser muito bem preparado ao responder os ataques de adversários com postura sabedoria e inteligência \n#eduardoleite\n#governors \n#riograndedosul\n#DebateNaBandRS,
61208942,2022-08-08T00:47:55Z,"1,56E+18",pt,3,"escolas RS não tem pátio para nossas crianças 14 das escolas não tem banheiro ou eles não funcionam Nossas crianças precisam de uma merenda escolar de qualidade elas tem que chegar e ter um bom café da manhã"" @EdegarPretto \n #DebatenaBandRS #LulaOlivioPrettoRuas",
88671665,2022-08-08T00:47:54Z,"1,56E+18",pt,97,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…,
51242080,2022-08-08T00:47:54Z,"1,56E+18",pt,14,"RT @VieiraPDT #DebateNaBandRS \n""Sou contra privatizações Venderam CEEE Distribuidora por míseros 100 mil reais Agora venderam nossa…",
"1,51E+18",2022-08-08T00:47:53Z,"1,56E+18",es,74,RT @onyxlorenzoni Ao vivo Debate na Band \n,
2874947673,2022-08-08T00:47:51Z,"1,56E+18",pt,0,Bogo faz diagnósticos sobre Educação #DebateNaBandRS como se o PSB não fosse base dos dois últimos gpvernos da dobradinha MDB PSDB,
"7,43E+17",2022-08-08T00:47:50Z,"1,56E+18",pt,0,Onix é quem tende conquistar os votos bolsonaristas - só fala presidente e Governo Federal Heinze tem bem mais propriedade sobre os problemas estado mas não é isso que o eleitor médio bolsonarista quer ouvir \n#DebateNaBandRS,
566014967,2022-08-08T00:47:50Z,"1,56E+18",pt,0,"Na sua primeira participação #DebateNaBandRS @VieiraPDT diz em que bases vai lidar com o endividamento Estado\n\n""Não será com privatizações""\n\nE completa temos que contestar INCLUSIVE JUDICIALMENTE essa dívida absurda com União""\n\nEsse é o meu Governador",
150121111,2022-08-08T00:47:49Z,"1,56E+18",pt,0,Um debate duro até aqui Duro de se ver #DebateNaBandRS,
"9,58E+17",2022-08-08T00:47:48Z,"1,56E+18",pt,0,E então como é que tá RS Pretto Onyx Heinze e Eduardo Leite já estão se atacando \n#DebateNaBandRS,
133118845,2022-08-08T00:47:47Z,"1,56E+18",pt,1,RT @anapaulasago @bandrs Precisamos ser parceiros retomar um projeto de desenvolvimento regional e integrado com uma política industrial…,
71345429,2022-08-08T00:47:47Z,"1,56E+18",pt,0,@EduardoLeite_ Fechados com Eduardo Leite\n#DebateNaBandRS,
63118359,2022-08-08T00:47:47Z,"1,56E+18",pt,21,Importante fala \n@EdegarPretto\n agora #DebateNaBandRS sobre alimentação das nossas crianças e adolescentes nas escolas Precisamos combater fome que voltou com tudo e garantir alimentação escolar de qualidade e saudável via agricultura familiar #LulaOlivioPrettoRuas,
"1,19E+18",2022-08-08T00:47:47Z,"1,56E+18",und,0,@wilsonmjunior_ @EdegarPretto @LulaOficial @olivio_dutra @tarsogenro @dilmabr @paulopaim 🤮🤮🤮🤮🤮🤮🤮🤮🤮,
917778463,2022-08-08T00:47:45Z,"1,56E+18",pt,13,RT @luizmuller O Onix Lorenzoni sempre apoiou o Leite na política de Privatização e Desmonte  Agora critica o parceiro privateiro Barbar…,
"1,45E+18",2022-08-08T00:47:43Z,"1,56E+18",pt,1,@EngZini @EdegarPretto sempre perde 30s endeusando @LulaOficial MDS kkk,
"8,62E+17",2022-08-08T00:47:43Z,"1,56E+18",pt,7,"RT @VieiraPDT #DebateNaBandRS \n#Privatização\n""Agua é saúde é vida não é mercadoria Eles disseram que não iam vender Corsan venderam…",
76329038,2022-08-08T00:47:43Z,"1,56E+18",pt,6,Governo que comemora superávit com educadoras e educadores com salário de fome e escolas caindo aos pedaços não é o Rio Grande que o Povo quer @EdegarPretto é o candidato que irá valorizar educação pública \n\n#DebateNaBandRS #LulaOlivioPrettoRuas,
"1,52E+18",2022-08-08T00:47:42Z,"1,56E+18",pt,20,RT @EvertonPeres8 Boa Kassio Nunes\n#DebateNaBandRJ #DebateNaBandmg\n#62minutos #3em1  #DebateNaBandsp #debateband #DomingaoComHuck  #C…,
760557686,2022-08-08T00:47:41Z,"1,56E+18",pt,5,RT @fernandapsol @EdegarPretto firme ao anunciar o  compromisso de revogar todos atos de privatização da Corsan e com o Banrisul Público…,
126091135,2022-08-08T00:47:41Z,"1,56E+18",pt,1,Edegar representa um projeto de educação que coloca o tema como central para o desenvolvimento social Estado Ele traz um projeto de escolas reestruturadas servidores valorizados e um RS que tenha uma educação pública de qualidade \n\n#DebateNaBandRS #LulaOlivioPrettoRuas,
1902310026,2022-08-08T00:47:39Z,"1,56E+18",pt,36,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo O governador que renunciou disse que não iria privatizar e entregou CEEE por…,
612153535,2022-08-08T00:47:38Z,"1,56E+18",pt,0,@gaconstantinoo Cumprindo os 35 da RCL em educação sem contabilizar aposentadorias dos professores Mas precisa de deputados estaduais que fiscalizem isso ao invés de ficar fazendo conluio por carguitos\n#DebateNaBandRS,
"1,53E+18",2022-08-08T00:47:38Z,"1,56E+18",pt,0,Debate sem candidatas mulheres\n\nCandidatos homens falando sobre o que é melhor para mulheres\n\nMulheres 🤡\n\n#debatenabandRS #debatenabandSP,
73785416,2022-08-08T00:47:37Z,"1,56E+18",pt,8,RT @HenriqueFontana O @EdegarPretto foi o deputado mais votado partido nas três eleições em que participou e líder\nda bancada PT no…,
"8,62E+17",2022-08-08T00:47:36Z,"1,56E+18",pt,14,"RT @VieiraPDT #DebateNaBandRS \n""Sou contra privatizações Venderam CEEE Distribuidora por míseros 100 mil reais Agora venderam nossa…",
118507192,2022-08-08T00:47:34Z,"1,56E+18",pt,0,Provavelmente #fakenews #DebateNaBandRS como existiria uma escola sem banheiro Pietro esta jogando como petista sabe mentindo ,
809883120,2022-08-08T00:47:33Z,"1,56E+18",pt,0,renúncia Leite tem que ser pauta dominante\n\nEsse cara não pode ter chance de disputar o segundo turno\n\n#DebateNaBandRS,
30502145,2022-08-08T00:47:33Z,"1,56E+18",pt,1,RT @BrunoUckman Edegar Pretto e Eduardo Leite são bem articulados dão uma tunda restante #DebateNaBandRS,
13257432,2022-08-08T00:47:32Z,"1,56E+18",pt,0,@bandrs sem volume intervalo Os anunciantes devem estar felizes #DebateNaBandRS,
760557686,2022-08-08T00:47:32Z,"1,56E+18",pt,7,RT @TZTarcisio O @EdegarPretto ponto\n\nLeite e Bolsonaro com caneta na mão são mesma coisa\n\nLeite Heinze e Onix tem o mesmo proje…,
326712166,2022-08-08T00:47:31Z,"1,56E+18",pt,0,Para evitar fadiga vou apenas fazer comentários irrelevantes sobre o #DebateNaBandRS Esclarecido isso o Vicente Bogo é o mais bem vestido\n\nSua réplica @faneinbox,
295949375,2022-08-08T00:47:30Z,"1,56E+18",pt,7,RT @TZTarcisio O @EdegarPretto ponto\n\nLeite e Bolsonaro com caneta na mão são mesma coisa\n\nLeite Heinze e Onix tem o mesmo proje…,
96461628,2022-08-08T00:47:27Z,"1,56E+18",qme,1,#DebatenaBandRS #LulaOlivioPrettoRuas ,
"1,03E+18",2022-08-08T00:47:26Z,"1,56E+18",pt,0,Noite de acompanhar o debate dos candidatos ao governo RS na Band TV Bora @EdegarPretto ,
"1,36E+18",2022-08-08T00:47:25Z,"1,56E+18",pt,0,Ô leite se vangloria de superávit e não paga reposição salarial dos funcionários públicos \n\n@EdegarPretto 2022\n\nBOOOOOOOOOOOOO,
"1,06E+18",2022-08-08T00:47:25Z,"1,56E+18",pt,0,gente também não entende como está sete anos sem reposição viu @EdegarPretto #DebateNaBandRS ,
"1,53E+18",2022-08-08T00:47:25Z,"1,56E+18",pt,24,RT @DedeLulista O Eduardo Leite finge se importar com mulheres Não adianta mentiroso #PalavraDeGaúcho é algo que só Edegar Pretto tem…,
251363759,2022-08-08T00:47:24Z,"1,56E+18",pt,0,Tu vê que até o Oziris tá desanimado coitado #DebateNaBandRS,
"1,31E+18",2022-08-08T00:47:19Z,"1,56E+18",pt,0,@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O professor @vicentebogo aproveita pergunta e diz que escolas precisam ter estruturas como laboratórios de informática e mecatrônica\n\nNa tréplica @EdegarPretto critica @EduardoLeite_  diz que não consegue entender como o governo se orgulha de superávit e abandona escolas,
71378680,2022-08-08T00:47:18Z,"1,56E+18",pt,0,@ferreropedroo @mariadorosario @EdegarPretto Realidade ,
2490292803,2022-08-08T00:47:16Z,"1,56E+18",pt,0,@JoaoDilkin @EduardoLeite_ Não sei da onde  ele deixou Pelotas na mesma e colocou uma pior que ele,
2300150357,2022-08-08T00:47:14Z,"1,56E+18",pt,88,RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…,
78937684,2022-08-08T00:47:13Z,"1,56E+18",pt,3,@EdegarPretto é o candidato que tem como objetivo não deixar nenhuma criança passar fome e garantir uma educação de qualidade #DebateNaBandRS  #LulaOlivioPrettoRuas,
2988216713,2022-08-08T00:47:12Z,"1,56E+18",pt,73,RT @matheuspggomes Pelo visto o Onyx não sabe absolutamente nada sobre realidade Rio Grande Sul Vai passar eleição toda faland…,
"1,47E+18",2022-08-08T00:47:08Z,"1,56E+18",pt,20,RT @EvertonPeres8 Boa Kassio Nunes\n#DebateNaBandRJ #DebateNaBandmg\n#62minutos #3em1  #DebateNaBandsp #debateband #DomingaoComHuck  #C…,
"1,37E+18",2022-08-08T00:47:07Z,"1,56E+18",pt,2,Edegar Pretto o poste gaúcho ex-condenado falando em acabar com fome das crianças em fase escolar Ué O chefe dele não tinha acabado com fome país 🤡 #DebateNaBandRS,
"1,02E+18",2022-08-08T00:47:06Z,"1,56E+18",pt,91,RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa Nós quere…,
"1,54E+18",2022-08-08T00:47:05Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
124157459,2022-08-08T00:47:01Z,"1,56E+18",pt,2,"Mais uma @EdegarPretto\nna Band mais de 80 das escolas gaúchas não têm pátio adequado para recreação Faremos um pesado investimento na educação pública valorizando professores e servidores""\n\n#LulaOlivioEdegarRuas\n#DebateNaBand\n#RSQueOPovoQuer\n#EquipeValdeci",
71378680,2022-08-08T00:46:57Z,"1,56E+18",pt,0,@ferreropedroo @mariadorosario @EdegarPretto O ladrão amiguinho de bolsonaro  que não paga os impostos   Kkkk,
221534994,2022-08-08T00:46:57Z,"1,56E+18",pt,84,RT @LeonelRadde Onyx Caixa 2 mentindo na cara dura\nDizendo que nunca tivemos tanto emprego e estabilidade econômica Só se na casa de…,
48992982,2022-08-08T00:46:57Z,"1,56E+18",pt,24,RT @DedeLulista O Eduardo Leite finge se importar com mulheres Não adianta mentiroso #PalavraDeGaúcho é algo que só Edegar Pretto tem…,
395011753,2022-08-08T00:46:55Z,"1,56E+18",pt,97,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…,
"1,33E+18",2022-08-08T00:46:54Z,"1,56E+18",pt,0,eu voto em qualquer um que fizer parar de chover em porto alegre #DebateNaBandRS,
280297045,2022-08-08T00:46:52Z,"1,56E+18",qme,1,RT @DirlopLula13 #DebateNaBandRS \n#PalavraDeGaucho ,
"1,05E+18",2022-08-08T00:46:50Z,"1,56E+18",pt,0,"@matheuspggomes Candidato Argenta fazendo propaganda de sua própria empresa durante o debate e se manifestando sobre redução de secretarias e falando em cabide de empregos""\n#DebateNaBandRS",
130384815,2022-08-08T00:46:50Z,"1,56E+18",pt,91,RT @giovanicherini              º     \n\n#DebateNaBandRS…,
16655632,2022-08-08T00:46:49Z,"1,56E+18",pt,1,RT @julioaraujopsol @EdegarPretto falando que precisa combate à fome retomada de direitos e dignidade #DebateNaBandRS,
71345429,2022-08-08T00:46:48Z,"1,56E+18",pt,17,RT @EduardoLeite_ “Nós viramos o jogo com um esforço feito ao longo dos últimos anos saímos de uma agenda de crise para uma agenda de in…,
16655632,2022-08-08T00:46:46Z,"1,56E+18",pt,88,RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…,
1129585003,2022-08-08T00:46:46Z,"1,56E+18",pt,1,@bandrs Precisamos ser parceiros retomar um projeto de desenvolvimento regional e integrado com uma política industrial que considere os desafios econômicos” @EdegarPretto #DebatenaBandRS #LulaOlivioPrettoRuas,
"1,07E+18",2022-08-08T00:46:44Z,"1,56E+18",pt,5,RT @EngZini Menos da metade dos jovens de 15 19 anos estão matriculados Ensino Médio @EduardoLeite_ que vergonha E ainda quer se re…,
577645923,2022-08-08T00:46:42Z,"1,56E+18",pt,1,Edegar Pretto e Eduardo Leite são bem articulados dão uma tunda restante #DebateNaBandRS,
"1,25E+18",2022-08-08T00:46:42Z,"1,56E+18",pt,0,@EdegarPretto levantando bandeira da escola de tempo integral Ciep formador de pessoas de bem\n#DebateNaBandRS,
"9,23E+17",2022-08-08T00:46:41Z,"1,56E+18",pt,0,O acesso à água é direito de todos e dever Estado #LulaOlivioEdegarRuas #DebateNaBandRS ,
1063044924,2022-08-08T00:46:41Z,"1,56E+18",es,0,@EduardoLeite_ Desertor,
"1,06E+18",2022-08-08T00:46:39Z,"1,56E+18",pt,0,Edegar diz que seu vice tem grande compromisso com escolas de tempo integral e afirma que não consegue entender um governo deixar professores e professoras sete anos sem reposição salarial #DebateNaBandRS,
16655632,2022-08-08T00:46:39Z,"1,56E+18",pt,7,RT @matheuspggomes Ricardo Jobim NOVO é o representante da direita inimiga meio-ambiente na disputa ao Governo RS Defendeu que a…,
"1,41E+18",2022-08-08T00:46:38Z,"1,56E+18",pt,8,RT @PompeodeMattos O #DebateNaBandRS está mais parecendo um fraterno encontro entre neoliberais e filhotes da ditadura – como dizia o Dr…,
"1,27E+18",2022-08-08T00:46:37Z,"1,56E+18",pt,0,@EduardoLeite_ Cadê o dinheiro federal\n\nLeite mente\nOnix governador\nBolsonaro presidente,
"1,42E+18",2022-08-08T00:46:36Z,"1,56E+18",pt,2,RT @Luizao_Band 21h06 - Porto Alegre\n\n#Fantástico 201\n#DomingoEspetacular 65\n#ProgramaSilvioSantos 63\n#Encrenca 24\n#DebateNaBandRS 18,
"1,54E+18",2022-08-08T00:46:36Z,"1,56E+18",pt,23,RT @EdegarPretto Sou o candidato presidente Lula RS Ao lado de Pedro Ruas e Olívio Dutra nós representamos uma frente de espera…,
2419098150,2022-08-08T00:46:34Z,"1,56E+18",pt,0,Alimentação é base para saúde e educação O estado pode contribuir projeto de reerradicação da fome defendido por Lula #LulaOlivioEdegarRuas #DebateNaBandRS,
"1,41E+18",2022-08-08T00:46:33Z,"1,56E+18",pt,97,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…,
"1,54E+18",2022-08-08T00:46:30Z,"1,56E+18",pt,36,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo O governador que renunciou disse que não iria privatizar e entregou CEEE por…,
1063044924,2022-08-08T00:46:26Z,"1,56E+18",pt,0,@EduardoLeite_ Graças ao socorro federal,
"1,42E+18",2022-08-08T00:46:21Z,"1,56E+18",pt,1,RT @comentandotvbr 21h06 Porto Alegre\n\nGlobo #Fantástico 201\nRecord #DomingoEspetacular 65\nSBT #ProgramaSilvioSantos 63\nRedeTV #Encrenc…,
